OBJECTID,F_Name,F_Type,Street,Town,OwnerTyp,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,RestRoom,W_Path,B_Path,SplashPark,PickBall,Shelter,CommGard,Stage,Dog,TabGame,Camping,Fitness,GrantFund,POINT_X,POINT_Y,DEMID,StateBond,LWCF,GlobalID,RIEJ,Justice40,x,y
567,Waterplace Park,LP,Finance,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,-71.41397029,41.82719903,Not Applicable,N,N,{4013E86F-167C-47D8-B9BF-89A8ABA7EB4D},Y,Y,351530.902721003,271058.544357002
568,Festival Pier,FB,Tim Healey,Pawtucket,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.37985377,41.86893771,"2006-60-09,2013-70-24",Y,N,{7A5896E3-260B-4DFB-A133-89F3F3E8DC30},Y,Y,360808.154507667,286279.321330085
569,Harrisville Path,LP,Chapel,Burrillville,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Y,-71.68852666,41.96622864,"2008-60-20,2016-70-01",Y,N,{A8A57D34-4094-432A-B3AC-89F7D411C14A},N,N,276811.327750999,321766.168007173
570,Smithfield High School,SC,Rosewood,Smithfield,SCH,0,2,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.54400591,41.87980813,Not Applicable,N,N,{5B008F22-B0C1-40AA-B21F-8A69CB30F55E},N,N,316099.259673666,290220.700914502
571,Roger Wheeler State Beach,SP,Sand Hill Cove,Narragansett,STA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.49946588,41.37331525,7077,?,N,{B0BF0B11-1696-4226-80B2-8AE2039C881F},N,N,328229.933246918,105658.269843251
572,Jamiel Park,LP,Wood,Warren,MUN,0,1,1,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.27759027,41.73189948,"4400081,2006-70-11,2011-70-01,2013-40-20.1,2013-10-15.1",Y,Y,{E4AB63A9-74BC-4CA5-AC16-8B596730F48F},Y,Y,388791.381021418,236398.404359832
573,State St. School,SC,State,Westerly,SCH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.82422052,41.36603152,Not Applicable,N,N,{E45B6309-B9FF-4F7E-ACA8-8B7D7F59763F},N,N,239085.035093501,103170.702639922
574,Bouley Field,AF,Social,Woonsocket,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.50583142,42.00952285,Not Applicable,N,N,{4B3DD697-4A05-4DCD-8469-8BA6666FF8C1},Y,Y,326498.486906666,337486.653626502
575,Turner Reservoir,LP,Hunts Mill,East Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.34344604,41.82976755,20037034,Y,N,{76B70957-5EAA-48CF-BCE0-8BB7BA8BF40B},N,N,370341.078355167,272035.938071504
576,Wakefield Pond,FB,Lee,Burrillville,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.78852496,41.96621191,9042,?,N,{13BA576C-AFEA-4F9C-805E-8C8B7E25955E},N,N,249615.592444416,321835.777448006
577,High Banks,FB,Summit,Exeter,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.71535608,41.56528759,6115,?,N,{EFEDB897-AC0C-43CD-B9E0-8CABE3A11460},N,N,269148.970700417,175682.035307251
578,Ivan St. Park,LP,Washington,North Providence,MUN,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.43150905,41.86632501,4400137,N,Y,{9F0B476E-CE38-4269-AC7C-8CAD6FDF9350},Y,N,346739.308957752,285311.790128671
579,Sleepy Hollow Tennis Courts,AF,Sleepy Hollow Farm,Warwick,Municipal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.47628196,41.68181858,Not Applicable,N,N,{1FFC0628-8CD4-452F-876B-8CD293CBD11D},N,N,334562.335280251,218071.783204749
580,Monastery,LP,Diamond Hill,Cumberland,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40973156,41.93570732,4400042,N,Y,{16201001-4E62-442A-8C5D-8D056BD94D5D},N,N,352644.590126168,310600.49348817
581,McGuire School,LP,Central,North Providence,MUN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.46640681,41.85397611,4400137,N,Y,{7201B36D-50E2-4A94-9890-8D3AE5BD36CE},N,N,337235.409002334,280806.174468003
582,O'Brien Field,LP,Veterans Memorial Dr,Warwick,MUN,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.45800721,41.70068082,"44-00255,2022-70-35",Y,Y,{9E60786C-2C9B-4C77-A006-8D5A4AFC4B56},N,N,339551.057914335,224946.919388838
583,Martin Luther King Playground,LP,Camp,Providence,MUN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40360486,41.83815009,4400205,N,Y,{BB6BD403-29FC-48A6-81CA-8D6B3F3523A6},Y,Y,354351.546357919,275052.109532587
584,Butterfly Pond Area,LP,Butterfly,Lincoln,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.4325523,41.90690448,Not Applicable,N,N,{E4AB53DB-4CF1-4C26-9734-8D7A4C8479F2},N,N,346443.519523084,300098.862260506
585,Glocester Memorial Park,LP,Adelaide,Glocester,MUN,1,3,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.67330195,41.91381814,"2011-70-05,2020-70-06,2013-10-06",Y,N,{D298CCD1-99C5-4E3D-BFD4-8DACFBFA2CA2},N,N,280913.254258417,302658.669148751
586,Fatima Church Field,LP,High,Cumberland,PRV,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.38853317,41.90652434,Not Applicable,N,N,{079EE47E-65A8-498E-91E6-8DC6438505FD},N,N,358426.310846169,299972.834625423
587,Chocolate Mill Park,LP,Charles,Central Falls,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.38206185,41.88825688,2011-40-05,Y,N,{CA37EB0F-C2D5-4FD0-86E3-8E3D805F0BCC},Y,Y,360197.053367667,293318.448984087
588,Galilee Bird Sanctuary,MA,Galilee Escape,Narragansett,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.49902682,41.37820421,5126,?,N,{425B1457-FC4A-411A-B408-8EC63D053399},N,N,327139.289758917,107191.356672086
589,Kingston Street Playground,LP,Kingston,Newport,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.31200683,41.49508267,Not Applicable,N,N,{73B69A33-4290-49D7-8743-8ECA631AA8EB},Y,N,379585.205536168,150083.208552256
590,Rogers High School,SC,Wickham,Newport,SCH,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.32053993,41.46977997,887001,Y,N,{03E2899D-4909-4A62-922E-8F0CFEB5352B},N,N,377266.637338668,140858.497342922
591,Boyds Marsh,MA,Bay View,Portsmouth,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.24364399,41.63571918,5264,?,N,{B48234F3-735D-4EE9-87D1-8F49303305CB},N,N,398161.509590834,201376.942250669
592,Tanyard Brook Park,LP,Wood,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.26747903,41.66056382,2013-10-02,Y,N,{2E3B389F-1CC6-4940-9B32-8F4CBB19C553},N,N,391621.476082999,210411.577724673
593,Wickford Middle School,SC,Tower Hill,North Kingstown,SCH,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46162937,41.56729706,Not Applicable,N,N,{3D45D936-D282-4BFA-BD7E-8FA97647B243},N,N,338583.515558083,176343.10157042
594,Hopeworth Road Site,CA,Hopeworth,Bristol,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.24596888,41.68364923,4400112,N,Y,{E64D1852-A581-4096-8CBD-8FF086C28778},N,N,397474.497513417,218840.261982754
595,Burrillville Dog Park,LP,Clear River,Burrillville,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,0,0,2018-40-02,Y,N,{C2CE02FB-0E91-4EFC-ACDC-90337208E558},N,N,285948.249437749,319859.873263337
596,McCarthy Park,LP,School,Pawtucket,MUN,1,2,1,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.3764615,41.86300335,887062,Y,N,{D79A11B4-7FC5-427B-8D7C-9043B0F487DC},Y,Y,361735.23434642,284118.139628835
597,Scotstun Town Forest,CA,Chopmist Hill,Glocester,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.67073316,41.89853263,Not Applicable,N,N,{C577D3CC-4648-4258-883A-905C3F5532AF},N,N,281601.353932083,297087.156341672
598,Big River @ Burnt Saw Mill Rd,FB,Burnt Sawmill,West Greenwich,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.607758,41.64326766,6075,?,N,{629D36EC-0BFA-490B-B6C6-9072CCA31B21},N,N,298629.761148166,204041.759099506
599,Pawtuxet Village Park,LP,View,Warwick,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.38916458,41.76262623,"4400190,958015",N,Y,{51833DA3-2F1A-44D6-80A2-911A27278D0D},N,N,358322.08697325,247536.113383584
600,Central Coventry Park,LP,Provident,Coventry,MUN,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.62975886,41.69112333,"4400357,20017005",Y,Y,{51B2367F-9C93-4A4B-8721-91250A90AB6F},N,N,292642.502125334,221488.147763088
601,Fenner Square,LP,Governor,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.39422525,41.82307242,Not Applicable,N,N,{92F1BAD1-4FC2-45A6-8F52-913E0451109C},Y,N,356914.306324251,269560.81572517
602,Meadow Brook At Carolina,FB,Pine Hill,Richmond,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.69019958,41.46635721,5119,?,N,{FC7FB559-98FF-4A7B-9708-913ECC4F07F6},N,N,275953.985633668,139617.607764333
603,Higginson Avenue Sports Complex,LP,Crow Point,Central Falls,MUN,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40245514,41.88519239,"4400039,2006-70-04,20015001,20035001,20037023,905005",Y,Y,{64F72B24-317F-43AF-A1FC-9144BED76CD2},Y,Y,354645.375822753,292194.766192086
604,Lower Flat River,FB,Arcadia Man Area,Exeter,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.71899383,41.57950766,6115,?,N,{5F9B1A19-5AFF-4667-BC98-915A3A90AE19},N,N,268166.605867252,180866.102366917
605,Killingly Pond,MA,Cook Estate,Glocester,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.7805479,41.86515979,6015,?,N,{4991813B-5BAB-4338-A18C-91BE31047240},N,N,251664.593595751,285004.599470086
606,Klitzner Field / West Side Little League,AF,Post,Warwick,MUN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.40812777,41.75687893,4400127,N,Y,{2E1E414A-DCAF-4113-A646-91D4EDA05368},N,N,353150.677696668,245435.725852087
607,Blackstone Memorial Park,LP,Blackstone,Cumberland,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.3994346,41.91485381,Not Applicable,N,N,{386F9ED4-5A63-44C9-926F-91D97D82D2A5},N,N,355455.215082336,303004.465373166
608,South Kingstown Town Beach,LP,Matunuck Beach,South Kingstown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.55058944,41.37555167,"4400352,1003",Y,Y,{B3FDF9C6-91A0-470A-B2D8-91E8D18C1557},N,N,314198.60337,106477.205541335
609,Fred Lippitt Woonasquatucket River Greenway,LP,Manton,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,N,-71.46044214,41.82650537,Not Applicable,N,N,{1E9A326B-D3ED-429F-A74C-920D1EBB3BB5},Y,Y,338865.022869084,270796.516009666
610,Wellington Ave Park,LP,Wellington,Cranston,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.42775265,41.76080312,Not Applicable,N,N,{4EE1A0EB-4900-4BF3-8B28-9214D43567FF},Y,N,347794.826203667,246860.577333085
611,Mount Pleasant H. S. Fields,SC,Rialto,Providence,SCH,0,1,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.45356928,41.83821984,885002,Y,N,{1B7F0175-33BB-4090-B316-92957607AB6F},Y,N,340735.948917251,275066.208913833
612,Fish Hill Ball Fields,AF,Fish Hill,Coventry,STA,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.62533221,41.66588227,6075,?,N,{D3D9DCEB-AC2F-4D60-9C48-9314C917004C},N,N,293838.169681501,212288.76097817
613,St Paul / Waterford Playground,LP,Saint Paul,North Smithfield,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.54062787,42.01398697,4400198,N,Y,{F7A68B70-12F2-40A9-A994-9328E3C03B25},N,N,317042.373273,339115.996496417
614,Hathaway School,SC,Main,Portsmouth,SCH,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.24502913,41.6163925,4400187,N,Y,{60594E38-9924-4270-A96E-938E9E749FFD},N,N,397803.680254001,194333.421560839
615,Woonasquatucket Greenway / Gotham Greens,LP,Atwells & DeSoto,Providence,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y,0,0,2020-70-12,Y,N,{310E25BD-7129-4B97-94C3-93C1BB971754},Y,Y,344994.244862586,269813.900848918
616,Veterans Memorial Park,LP,Veterans Park,Barrington,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.31275994,41.73679238,4400320,N,Y,{360EFF06-199F-4B31-9B10-93CF257F5373},N,N,379187.730937418,238158.500577167
617,Steere Farm Elementary School,SC,Steere Farm,Burrillville,SCH,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.67575917,41.93865755,Not Applicable,N,N,{3D72DB21-4FFF-45B3-9B3B-94454DFFC096},N,N,280262.992107499,311711.665806502
618,Burrillville Middle School,SC,Broncos,Burrillville,SCH,1,2,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.62338553,41.98054383,Not Applicable,N,N,{88458170-B2EA-48AA-BF1D-9463B2F68FCE},N,N,294534.727671586,326950.50606367
619,Lawn Avenue Recreation Area,AF,Melrose,Jamestown,SCH,1,4,1,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.37945213,41.49926541,"4400138,2016-70-03,20014024,2006-40-15,2011-40-04",Y,Y,{FDF3FE27-0134-4887-AD51-94C530E339AA},N,N,361276.827782918,152062.033662833
620,Legion Way Park,FB,Legion,Barrington,MUN,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.32550822,41.73484416,"2013-40-1,20017016",Y,N,{62636548-4367-4AC5-BD10-94CE7C7FAB2E},N,N,375709.715255667,237441.271696672
621,Crandall Field,LP,Ashaway,Hopkinton,MUN,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.78561524,41.42110512,"4400177,2020-70-07,2006-70-32,2003-40-22",Y,Y,{710FA81D-FE8C-4B2A-8622-94DA1162F908},N,N,249748.313635666,123200.746241167
622,Spring Grove Beach,LP,Spring Grove,Glocester,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.65384876,41.91343805,Not Applicable,N,N,{F38AD729-6576-42E3-85F0-951BDF7B0C4B},N,N,286207.8621075,302510.064459085
623,Haines Park,SP,Haines Park,Barrington,STA,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.34613697,41.75232442,"7089, 44001140, 887014",Y,Y,{76D16A9B-DA54-4015-B9AE-95AF2C595A1C},N,N,370067.841040753,243800.242574506
624,Pleasant Street Boat Ramp,FB,Pleasant,North Kingstown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.44779609,41.57684247,Not Applicable,N,N,{2E119A2D-78CB-4CB0-A458-9600FC1D7734},N,N,342366.911206502,179823.275712423
625,Coventry Middle School,SC,Foster Dr,Coventry,SCH,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.56246642,41.6959553,Not Applicable,N,N,{EE160F47-99BE-4B04-99B5-961CFD09B363},N,N,311023.257686585,223228.368692085
626,Quidnesset School,SC,Edmond,North Kingstown,SCH,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.43831518,41.61502839,Not Applicable,N,N,{AD097B6D-3759-4F76-803F-964F7B45503C},N,Y,344951.048426669,193739.361397251
627,The Valley,LP,High,Middletown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.29625631,41.51281246,2006-60-10,Y,N,{7961EF91-2D1A-43B4-B6C8-96E18D314E3F},N,N,383884.93545375,156553.35342034
628,Sprague Field,LP,Kingstown,Narragansett,MUN,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.46976909,41.43500669,4400100,N,Y,{AD6A4705-C26B-424A-BCF5-976C8092EF7A},N,N,336372.921882167,128138.395814672
629,Russell Lane Field,LP,Russell,Smithfield,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.51606104,41.89399436,Not Applicable,N,N,{CB3C0667-B6B9-4404-BAD5-979D34968705},N,N,323710.416695416,295387.551145084
630,Camp Cronin,FB,Ocean,Narragansett,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.48584687,41.36221751,"5032,20037024",Y,N,{28A1430F-407E-4FBC-8CA5-97EB705D6D95},N,N,331968.581281416,101614.895056002
631,Manton Heights,LP,Manton,Providence,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.45593385,41.82464247,Not Applicable,N,N,{3C14B5B0-47CB-4F0B-874A-984E0F74B1CF},Y,Y,340094.129662834,270118.276224419
632,Police Cove Park,LP,County,Barrington,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,Y,-71.29744688,41.73705622,"2011-70-12,2018-40-01",Y,N,{505D36B9-F1FF-4A16-BF22-991F3F71A724},N,N,383366.979140583,238264.107649423
633,Cedar Hill School,SC,Unnamed,Warwick,SCH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.46411821,41.6841921,4400129,N,Y,{FE7CB281-12DA-45A5-B7FB-993C447EA795},N,N,337792.521077085,219164.127148673
634,Cranston / Calvert School,SC,Cranston,Newport,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.30819303,41.49470019,Not Applicable,N,N,{B4C0A60A-A675-4919-A9C5-995550933D16},Y,N,380630.329758249,149946.135335587
635,Third Beach,LP,Third Beach,Middletown,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.24563061,41.48653722,992017,Y,N,{E4726629-F67F-472E-98B9-999FD9E86BE8},N,N,397778.546774086,147015.937455833
636,World War II Park,LP,School,Woonsocket,MUN,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.50952688,42.0100352,Not Applicable,N,N,{905F0227-C53A-4D9C-B914-99B5384052B0},Y,Y,325494.163127918,337673.44820042
637,Rhodes Ave Conservation Area,CA,Rhodes,Woonsocket,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.53278462,42.00356381,885015,Y,N,{738F9AA0-E6E0-4F20-A9F7-9A0AD1B2B8BA},Y,Y,319172.386073336,335316.763609335
638,Nanaquaket Bridge,FB,Main,Tiverton,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.20759657,41.61748101,Not Applicable,N,N,{37C0DAF6-EB81-40D2-8F36-9A1D0F9DCC5B},N,N,408038.067921668,194762.534547754
639,Hope Island,MA,Bay,Portsmouth,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.36820642,41.60221962,5016,?,N,{12E3AFA8-BEA6-4EA7-BD46-9A2B35F59595},N,N,364129.42181525,189093.523576088
640,Woonsocket Municipal Soccer Complex,AF,Davison,Woonsocket,MUN,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Y,-71.49347343,41.99388412,"20015005,2006-70-33,2006-50-0120017030",Y,N,{5322B8C6-6152-41A7-B858-9A87BA5036E5},N,N,329857.54154025,331787.744092584
641,Quonochontaug Fishing Area,FB,Beach,Charlestown,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.72224585,41.33657338,9063,?,N,{037F19BC-4FF1-40DF-B8C6-9AB31ACB05AA},N,N,267049.522143416,92348.8309110031
642,Northern Lincoln Elementary,SC,New River,Lincoln,SCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.46847795,41.96329052,Not Applicable,N,N,{B0D0C947-4053-4477-81DB-9AF787C3AEDF},N,N,336656.512850419,320640.661728002
643,Summit Ave. Park,LP,Summit,Providence,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,-71.39685149,41.85429897,885006,Y,N,{4138A7DD-3BFB-413F-B73F-9B02BAF5AB18},N,N,356219.359879501,280772.970794253
644,Quinn School,SC,Brown,West Warwick,SCH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-71.52409948,41.69050328,Not Applicable,N,N,{92831D1D-5A7B-4840-8923-9B398524EEC2},N,N,321501.01953942,221236.435340002
645,Carr Pond,MA,Hopkins Hill,West Greenwich,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.57110699,41.63113431,6075,?,N,{96D2249B-FE06-4369-91BD-9BEF0A4CA126},N,N,308643.962248333,199610.125574335
646,Cliff Walk,LP,Narragansett,Newport,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,-71.29730786,41.47589496,4400153,N,Y,{94E26B43-B944-4F57-A45C-9BF25F8CC3C6},N,N,383628.464181919,143100.720876835
647,Greenlake Beach,LP,Bayou,Smithfield,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,-71.55183922,41.86526486,Not Applicable,N,N,{2CC5AD88-FDCB-449E-9585-9C50C2164F30},N,N,313962.821689334,284922.287626833
648,Slater Park,LP,Pawtucket,Pawtucket,MUN,0,9,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,-71.34632972,41.86992267,"4400156,2013-10-11,2013-40-16,2006-60-11,604,2011-40-11",Y,Y,{DEF050F3-CB1C-4B9F-BBBD-9C78B3E5B451},N,N,369938.623779502,286652.805491254
