OBJECTID,Land Use Type,Acres,Shape__Area,Shape__Length
10592,Non-urban Developed,5.39602728,235050.960105896,2007.66100694151
10593,Non-urban Developed,2.53521323,110433.894077301,1411.38198494892
10594,Non-urban Developed,1.56999761,68389.0996398926,1121.64369138755
10595,Non-urban Developed,1.19495971,52052.447555542,916.35102552408
10596,Non-urban Developed,4.32879439,188562.293312073,1815.94547142754
10597,Non-urban Developed,10.93507345,476331.823066711,4536.61287135666
10598,Non-urban Developed,20.13720801,877176.824432373,6269.59054933276
10599,Non-urban Developed,8.86150468,386007.163284302,4185.5157002225
10600,Non-urban Developed,1.68026269,73192.2465438843,1055.41363906735
10601,Non-urban Developed,11.13276289,484943.175964355,3747.83082913572
10602,Non-urban Developed,1.1533106,50238.2122421265,851.999993242121
10603,Non-urban Developed,1.1208866,48825.8227615356,888.601452961576
10604,Non-urban Developed,1.44026036,62737.7444763184,1216.37754862544
10605,Non-urban Developed,47.52723504,2070286.46134186,16406.0842113137
10606,Non-urban Developed,14.97488563,652306.050739288,5479.08748276889
10607,Non-urban Developed,6.88516409,299917.762672424,3233.33734403058
10608,Non-urban Developed,1.73388334,75527.9621429443,1121.7154204685
10609,Non-urban Developed,1.13463154,49424.5524139404,899.411383653403
10610,Non-urban Developed,7.14731676,311337.133850098,3829.00071133916
10611,Non-urban Developed,0.78589434,34233.5592727661,731.80014389041
10612,Non-urban Developed,0.73370434,31960.1629180908,807.481147339902
10613,Non-urban Developed,0.87687042,38196.4776802063,790.099543000357
10614,Non-urban Developed,1.36204117,59330.5165252686,1086.04194997194
10615,Non-urban Developed,2.93948675,128044.049224854,1453.66520978573
10616,Non-urban Developed,84.67055989,3688249.7720108,20600.410670434
10617,Non-urban Developed,0.74145122,32297.6169509888,736.430972312362
10618,Non-urban Developed,1.72781777,75263.7459716797,1113.40723755096
10619,Non-urban Developed,1.40046188,61004.1229324341,1026.71261772623
10620,Non-urban Developed,5.56583301,242447.698287964,2544.06346868142
10621,Non-urban Developed,2.66360366,116026.581558228,1463.45870656789
10622,Non-urban Developed,2.65063221,115461.545143127,1280.93326200713
10623,Non-urban Developed,17.69365045,770735.452171326,4386.59136838982
10624,Non-urban Developed,6.77725468,295217.22870636,2912.33566001841
10625,Non-urban Developed,0.54766663,23856.3597717285,745.063834123652
10626,Non-urban Developed,3.61808442,157603.765571594,2463.89659177651
10627,Non-urban Developed,4.14057055,180363.262260437,1838.23466048291
10628,Non-urban Developed,3.28651455,143160.580955505,1644.03505094242
10629,Non-urban Developed,3.39474146,147874.945747375,1689.80565382067
10630,Non-urban Developed,3.32123241,144672.891189575,1546.02306085277
10631,Non-urban Developed,1.84906875,80545.4388504028,1220.48935702077
10632,Non-urban Developed,3.6406113,158585.036209106,2312.58522770438
10633,Non-urban Developed,1.31415314,57244.513710022,1337.61268793856
10634,Non-urban Developed,1.79571927,78221.5356140137,1115.32798083123
10635,Non-urban Developed,37.24037892,1622190.98651123,15685.7681867262
10636,Non-urban Developed,4.42643285,192815.42490387,2883.69373412321
10637,Non-urban Developed,1.41538342,61654.1048812866,993.126423988316
10638,Non-urban Developed,0.64839714,28244.1809768677,916.521221156383
10639,Non-urban Developed,1.10721727,48230.3867874146,889.420115434963
10640,Non-urban Developed,6.45982908,281390.169006348,2432.83607961702
10641,Non-urban Developed,8.39558195,365711.568214417,4408.93273651275
10642,Non-urban Developed,1.8195882,79261.2662582397,1145.16285197585
10643,Non-urban Developed,6.05399159,263711.88684845,3276.81978714359
10644,Non-urban Developed,2.09712569,91350.7997970581,1734.74943107217
10645,Non-urban Developed,4.29634237,187148.683204651,2595.0506760165
10646,Non-urban Developed,3.71365589,161766.858596802,2384.52154414767
10647,Non-urban Developed,4.13296145,180031.810142517,2062.51924100704
10648,Non-urban Developed,11.49524541,500732.915184021,4014.96890776621
10649,Non-urban Developed,3.80932105,165934.033287048,2256.26421898409
10650,Non-urban Developed,1.92632095,83910.5451049805,1171.71113303243
10651,Non-urban Developed,7.40468101,322547.920982361,3529.15684278728
10652,Non-urban Developed,1.20385377,52439.8729782104,984.795949739872
10653,Non-urban Developed,3.42511954,149198.214576721,1543.99115515315
10654,Non-urban Developed,4.00541576,174475.919326782,1818.18850799328
10655,Non-urban Developed,6.28542182,273792.988365173,2661.06612124627
10656,Non-urban Developed,8.11183795,353351.679000854,2821.689209738
10657,Non-urban Developed,0.56845122,24761.7367553711,896.636854554395
10658,Non-urban Developed,1.30147017,56692.0438156128,943.359811247272
10659,Non-urban Developed,8.8704592,386397.222198486,3262.09779698895
10660,Non-urban Developed,80.08159454,3488354.43115234,24725.8819697845
10661,Non-urban Developed,1.55532423,67749.9272384644,1064.35821069156
10662,Non-urban Developed,9.88584666,430627.501964569,4061.73673725692
10663,Non-urban Developed,4.29884249,187257.588264465,1924.89805752203
10664,Non-urban Developed,0.71925442,31330.7242355347,679.817037970079
10665,Non-urban Developed,3.61395764,157424.002929688,1547.10641660169
10666,Non-urban Developed,1.5194258,66186.1914672852,1578.59316701603
10667,Non-urban Developed,0.62200838,27094.6864471436,681.477949188779
10668,Non-urban Developed,4.60716397,200688.072807312,2114.30755067616
10669,Non-urban Developed,2.1387689,93164.7779541016,1207.97508145034
10670,Non-urban Developed,21.71222526,945784.579338074,7518.24725529643
10671,Non-urban Developed,2.08796288,90951.6677017212,1441.71380872547
10672,Non-urban Developed,1.17413478,51145.3135681152,865.340360101512
10673,Non-urban Developed,8.77144046,382083.965660095,4034.92559783197
10674,Non-urban Developed,2.70947714,118024.830184937,1344.9562001118
10675,Non-urban Developed,22.10642247,962955.810531616,5240.31239188401
10676,Non-urban Developed,63.3762096,2760667.82706451,16778.3594692871
10677,Non-urban Developed,0.95814273,41736.6995391846,910.318707538752
10678,Non-urban Developed,5.66460439,246750.179885864,2574.31327395257
10679,Non-urban Developed,1.46214665,63691.1114120483,1400.65022094831
10680,Non-urban Developed,6.67255866,290656.670009613,2800.76354456433
10681,Non-urban Developed,2.44728884,106603.907371521,1696.15245630278
10682,Non-urban Developed,5.95694605,259484.582946777,2750.32997090356
10683,Non-urban Developed,5.86282675,255384.746116638,2451.69680917069
10684,Non-urban Developed,1.54799642,67430.7276077271,1049.73623750207
10685,Non-urban Developed,1.38044513,60132.1929244995,964.201533885704
10686,Non-urban Developed,4.60592937,200634.293434143,2142.12059516681
10687,Non-urban Developed,0.96225275,41915.7320899963,1184.0458225858
10688,Non-urban Developed,9.90372649,431406.347572327,3415.90056930348
10689,Non-urban Developed,4.30218669,187403.261550903,2085.89934947494
10690,Non-urban Developed,1.25613991,54717.4574508667,938.130949451887
10691,Non-urban Developed,0.83472874,36360.7860107422,762.949095803111
10692,Non-urban Developed,6.51953354,283990.895187378,2752.93478310694
10693,Non-urban Developed,5.37872767,234297.388977051,2652.73461570736
10694,Non-urban Developed,2.66784535,116211.349273682,1367.00609487088
10695,Non-urban Developed,3.975668,173180.106781006,1731.2319940436
10696,Non-urban Developed,33.5555583,1461680.19213867,12793.1150539615
10697,Non-urban Developed,3.61305491,157384.68006897,1800.07051688522
10698,Non-urban Developed,19.03713353,829257.577758789,7684.26870088999
10699,Non-urban Developed,34.45682622,1500939.42462158,9079.80716962434
10700,Non-urban Developed,9.09555541,396202.413398743,4016.07008177218
10701,Non-urban Developed,1.29918703,56592.5900878906,988.623085544324
10702,Non-urban Developed,2.89142829,125950.622612,1658.765412202
10703,Non-urban Developed,34.65894729,1509743.81892395,9990.28255099389
10704,Non-urban Developed,45.21775818,1969685.64412689,11748.4201249668
10705,Non-urban Developed,3.8410264,167315.118598938,1685.22733424947
10706,Non-urban Developed,9.28602192,404499.135017395,2941.71103063595
10707,Non-urban Developed,1.75241366,76335.1431007385,1139.63412043189
10708,Non-urban Developed,39.73034399,1730653.87037659,11116.7142474712
10709,Non-urban Developed,1.24482097,54224.4045791626,933.26526403265
10710,Non-urban Developed,5.65473836,246320.415367126,2267.48224692495
10711,Non-urban Developed,2.65109382,115481.652946472,1396.7217323208
10712,Non-urban Developed,13.96621115,608368.188179016,4855.63011234758
10713,Non-urban Developed,11.66481751,508119.476272583,4786.72501251454
10714,Non-urban Developed,0.92945069,40486.8743286133,878.282271845193
10715,Non-urban Developed,1.5364873,66929.3901519775,1483.78327421721
10716,Non-urban Developed,3.21616234,140096.038803101,1463.50260549702
10717,Non-urban Developed,4.85100515,211309.795097351,2386.80797137295
10718,Non-urban Developed,4.98543359,217165.498352051,2077.1637769248
10719,Non-urban Developed,2.21112121,96316.44480896,1239.40534992319
10720,Non-urban Developed,10.14782374,442039.224266052,4564.33176301114
10721,Non-urban Developed,11.18635788,487277.773796082,3218.28357745442
10722,Non-urban Developed,0.97423897,42437.8517532349,784.651443706494
10723,Non-urban Developed,1.43617831,62559.9306259155,1070.63998857123
10724,Non-urban Developed,7.46866165,325334.917877197,3486.61292540535
10725,Non-urban Developed,6.41759302,279550.36605835,2746.04882385293
10726,Non-urban Developed,1.28889173,56144.1267242432,997.673122469232
10727,Non-urban Developed,29.60921124,1289777.30599213,7542.01485725138
10728,Non-urban Developed,8.88064448,386840.892997742,4702.96676472556
10729,Non-urban Developed,1.92142613,83697.326461792,1175.37522789738
10730,Non-urban Developed,14.56921939,634635.22820282,5666.77558802558
10731,Non-urban Developed,2.47342651,107742.464134216,1361.36792689904
10732,Non-urban Developed,8.65475932,377001.334739685,3373.69904873115
10733,Non-urban Developed,0.80408392,35025.8976364136,759.253255056307
10734,Non-urban Developed,2.23058902,97164.462562561,1253.32965913319
10735,Non-urban Developed,3.18079676,138555.513961792,1683.34229354228
10736,Non-urban Developed,17.60270422,766773.83404541,5456.89774059103
10737,Non-urban Developed,0.59376692,25864.4884490967,629.984216402194
10738,Non-urban Developed,1.52676175,66505.7454986572,1110.33553969362
10739,Non-urban Developed,2.83659415,123562.047325134,1709.78406395534
10740,Non-urban Developed,2.44155374,106354.086265564,1302.20168583935
10741,Non-urban Developed,2.25399743,98184.1331939697,1269.42037887061
10742,Non-urban Developed,1.71516827,74712.7336502075,1071.25556910772
10743,Non-urban Developed,4.17618676,181914.704338074,1992.70295494456
10744,Non-urban Developed,11.26960225,490903.898490906,5758.28712245028
10745,Non-urban Developed,3.03731542,132305.466400146,1710.54901407163
10746,Non-urban Developed,1.3698959,59672.6684494019,955.32075233581
10747,Non-urban Developed,0.98348111,42840.4394836426,1451.55395069945
10748,Non-urban Developed,11.56028083,503565.858146667,6942.77288504665
10749,Non-urban Developed,0.91616508,39908.1530227661,856.767993426232
10750,Non-urban Developed,0.67804975,29535.8486175537,1166.42569402219
10751,Non-urban Developed,1.99578397,86936.3542709351,1414.32659702512
10752,Non-urban Developed,0.61804972,26922.2473983765,1525.58975368466
10753,Non-urban Developed,1.34899239,58762.1114196777,1064.03664162083
10754,Non-urban Developed,5.54235908,241425.173797607,2290.14614486714
10755,Non-urban Developed,1.21269223,52824.8764190674,954.178380652849
10756,Non-urban Developed,14.99379163,653129.595817566,5952.69884122328
10757,Non-urban Developed,2.32372935,101221.655597687,1815.71324747377
10758,Non-urban Developed,2.09849914,91410.6275024414,1214.23845886437
10759,Non-urban Developed,1.0185945,44369.9788360596,829.052498618953
10760,Non-urban Developed,1.4611351,63647.0483093262,1226.19163780585
10761,Non-urban Developed,2.48013114,108034.518051147,1363.82106577756
10762,Non-urban Developed,1.68404889,73357.1736907959,1096.49296383122
10763,Non-urban Developed,0.71321615,31067.6973419189,799.685205060505
10764,Non-urban Developed,1.60835275,70059.8493118286,1111.5490490667
10765,Non-urban Developed,1.02685221,44729.6846580505,847.868320450925
